country,item_name,veg,non_veg,egg,vegan,quantity_type,quantity,base_cost,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,USD,EUR,GBP,INR,CNY,BRL,JPY,AUD,CAD,SGD,AED,SAR
,Quail,1,0,0,0,g,100,40,137.67,20.92,5.95,0,0,0,56.21,0.42,0.36,0.31,40,2.88,2.1,65.98,0.59,0.58,0.54,1.55,1.58
India,Qubani Ka Meetha,1,0,0,0,unit,1,45,250,2,6,48,3,35,35,0.47,0.41,0.35,45,3.24,2.36,74.23,0.66,0.65,0.61,1.74,1.78
,Queen fish,0,1,0,0,g,100,30,95.6,20.97,1.17,0,0,0,48.93,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
Mexico,Quesadilla,1,0,0,0,unit,1,30,290,11.0,14.0,29.0,1.5,1.8,390,0.32,0.27,0.23,30.00,2.16,1.57,49.49,0.44,0.43,0.40,1.18,1.20
Luxembourg,Quetschentaart,1,0,0,0,unit,1,20,210,2.8,8.0,31.0,1.2,14.0,90,0.21,0.18,0.16,20.00,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
France,Quiche Lorraine,0,1,0,0,unit,1,40,295,9.8,22.0,14.0,0.6,1.4,430,0.42,0.36,0.31,40.00,2.88,2.10,65.98,0.59,0.58,0.54,1.54,1.58
,Quinoa,1,0,0,0,g,100,30,328.39,13.11,5.5,49.82,14.66,1.41,4.5,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Raai fish,0,1,0,0,g,100,30,102.77,21.61,1.69,0,0,0,47.62,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Raai vanthu,1,0,0,0,g,100,30,97.99,19.39,2.17,0,0,0,50.83,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Rabbit,1,0,0,0,g,100,45,142.13,21.31,6.28,0,0,0,51.75,0.47,0.41,0.35,45,3.24,2.36,74.23,0.66,0.65,0.61,1.74,1.78
Malta,Rabbit Stew,0,1,0,0,g,100,38,173,19.0,8.0,4.0,0.5,0.8,180,0.40,0.34,0.30,38.00,2.73,1.99,62.68,0.56,0.55,0.51,1.47,1.50
India,Rabri,1,0,0,0,g,100,50,220,6,10,28,0,22,70,0.53,0.45,0.39,50,3.6,2.62,82.48,0.74,0.72,0.67,1.93,1.98
,Radish,1,0,0,0,g,100,3,31.55,0.78,0.15,1.51,2.44,1.03,27.33,0.03,0.03,0.02,3,0.22,0.16,4.95,0.04,0.04,0.04,0.12,0.12
,Radish leaves,1,0,0,0,g,100,4,26.05,2.22,0.51,2.09,1.82,0.29,17.39,0.04,0.04,0.03,4,0.29,0.21,6.6,0.06,0.06,0.05,0.15,0.16
India,Ragda Pattice,0,0,0,1,g,100,18,180,5.2,5.0,29.0,4.0,2.0,220,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
,Ragi,1,0,0,0,g,100,5.44,320.75,7.16,1.92,62.47,11.18,0.34,4.75,0.06,0.05,0.04,5.44,0.39,0.29,8.98,0.08,0.08,0.07,0.21,0.22
India,Ragi Malt,0,0,0,1,ml,100,10,85,2.0,1.3,16.2,2.1,1.2,10,0.11,0.09,0.08,10.00,0.72,0.52,16.50,0.15,0.14,0.13,0.40,0.41
India,Ragi Mudde,1,0,0,0,unit,1,20,180,4,1,39,3,0.5,10,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
India,Ragi Porridge,0,0,0,1,ml,100,8,78,1.8,1.2,15.0,2.4,0.5,8,0.08,0.07,0.06,8.00,0.58,0.42,13.20,0.12,0.12,0.11,0.29,0.30
,Ragi Roti,0,0,0,1,unit,1,15,115,2.8,1.2,22,2.8,0.4,15,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Raisins,1,0,0,0,g,100,40,301.15,2.67,0.34,60.48,4.24,59.31,10.57,0.42,0.36,0.31,40,2.88,2.1,65.98,0.59,0.58,0.54,1.55,1.58
India,Raita,1,0,0,0,g,100,10,72,3.5,3.0,7.0,0.4,4.5,95,0.11,0.09,0.08,10.00,0.72,0.52,16.50,0.15,0.14,0.13,0.40,0.41
,Rajma,0,0,0,1,g,100,40,150,8,3,23,6,2,180,0.42,0.36,0.31,40,2.88,2.1,65.98,0.59,0.58,0.54,1.55,1.58
India,Rajma Chawal,1,0,0,0,unit,1,70,320,9,6,52,6,2,240,0.74,0.63,0.55,70,5.04,3.67,115.47,1.03,1.01,0.94,2.71,2.77
India,Rajma Curry,0,0,0,1,g,100,18,135,6.8,3.0,20.0,5.5,1.2,180,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
,Rajmah,1,0,0,0,g,100,14,298.28,19.47,1.69,40.28,17.09,1.94,10.11,0.15,0.13,0.11,14,1.01,0.73,23.09,0.21,0.2,0.19,0.54,0.55
,Rambutan,1,0,0,0,unit,1,12,73.14,0.68,0.16,15.8,1.02,15.8,1.75,0.13,0.11,0.09,12,0.86,0.63,19.79,0.18,0.17,0.16,0.46,0.47
Japan,Ramen,0,1,0,0,ml,100,20,78,3.2,2.7,10.0,0.5,0.9,420,0.21,0.18,0.16,20.00,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Ramen (Chicken/Pork),0,1,0,0,unit,1,180,436,15,14,62,2,3,980,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
,Rani,1,0,0,0,g,100,30,90.11,18.83,1.49,0,0,0,63.17,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
India,Rasagola,1,0,0,0,unit,1,15,125,2.5,2,24,0,18,35,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Rasam,1,0,0,0,g,100,15,35,1,1,5,1,1.5,180,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
India,Rasgulla,1,0,0,0,unit,1,15,125,2.5,2,24,0,18,35,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
India,Rasmalai,1,0,0,0,unit,1,20,150,4.0,6.0,20.0,0.0,18.0,65,0.21,0.18,0.16,20.00,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Raspberry,0,0,0,1,unit,1,10,52,1.2,0.7,11.9,6.5,4.4,1,0.11,0.09,0.08,10,0.72,0.52,16.5,0.15,0.14,0.13,0.39,0.4
,Raspberry Juice,0,0,0,1,ml,100,30,45,0.3,0.2,10.5,0.5,8.9,1,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
France,Ratatouille,0,0,0,1,g,100,16,72,1.7,4.4,7.5,2.4,4.6,180,0.17,0.14,0.12,16.00,1.15,0.84,26.39,0.24,0.23,0.22,0.62,0.64
India,Rava (Semolina),0,0,0,1,g,100,6,360,12.7,1.1,72.8,3.9,0.4,1,0.06,0.05,0.05,6.00,0.43,0.31,9.90,0.09,0.09,0.08,0.22,0.23
India,Rava Ladoo,1,0,0,0,unit,1,15,130,2,5,19,0.8,10,15,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Raw Banana,0,0,0,1,unit,1,10,89,1.1,0.3,22.8,2.6,12.2,1,0.11,0.09,0.08,10,0.72,0.52,16.5,0.15,0.14,0.13,0.39,0.4
,Raw Banana Sabzi,0,0,0,1,g,100,35,125,1.5,5,20,3,4,120,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
,Ray fish,0,1,0,0,g,100,30,83.41,19.03,0.7,0,0,0,105,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Red gram,1,0,0,0,g,100,12.22,242.99,16.75,1.29,35.15,12.6,1.31,13.19,0.13,0.11,0.1,12.22,0.88,0.64,20.15,0.18,0.18,0.16,0.47,0.48
,Red snapper,1,0,0,0,g,100,30,106.12,22.14,1.82,0,0,0,49.43,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Rice,1,0,0,0,g,100,6,355.45,7.96,1.01,72.7,3.4,0.61,3.08,0.06,0.05,0.05,6,0.43,0.31,9.9,0.09,0.09,0.08,0.23,0.24
,Rice & Dal,0,0,0,1,unit,1,50,240,7,4,42,3,1,140,0.53,0.45,0.39,50,3.6,2.62,82.48,0.74,0.72,0.67,1.93,1.98
India,Rice Beer,0,0,0,1,ml,100,20,55,0.5,0,12,0,2,4,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Rice Beer (Handia),0,0,0,1,ml,100,20,55,0.5,0,12,0,2,4,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
India,Rice Bhakri,0,0,0,1,unit,1,20,120,2,1,25,1,0.3,10,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Rice Bowl,0,0,0,1,g,100,18,145,3.0,2.5,27.0,1.1,0.6,120,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
,Rice bran oil,1,0,0,0,ml,100,16,0,0,100,0,0,0,0,0.17,0.14,0.12,16,1.15,0.84,26.39,0.24,0.23,0.22,0.62,0.63
India,Rice Cakes,0,0,0,1,unit,1,15,120,2,1,26,0.5,1,10,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Rice Ladoo,1,0,0,0,unit,1,15,130,2,4,21,0.5,10,15,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Rice Sweet Cake,1,0,0,0,unit,1,18,150,2,4,27,0.5,12,20,0.19,0.16,0.14,18,1.3,0.94,29.69,0.27,0.26,0.24,0.7,0.71
,Ricebean,1,0,0,0,g,100,10,302.34,19.97,0.74,45.38,13.37,1.33,10.62,0.11,0.09,0.08,10,0.72,0.52,16.5,0.15,0.14,0.13,0.39,0.4
,Ridge gourd,1,0,0,0,g,100,2,14.22,0.95,0.14,1.29,1.83,0.52,5.49,0.02,0.02,0.02,2,0.14,0.1,3.3,0.03,0.03,0.03,0.08,0.08
,Ridge Gourd (Turai),0,0,0,1,unit,1,10,20,0.6,0.1,4.4,1.1,1.5,2,0.11,0.09,0.08,10,0.72,0.52,16.5,0.15,0.14,0.13,0.39,0.4
Italy,Risotto,1,0,0,0,g,100,28,166,3.4,5.8,24.0,0.8,1.0,260,0.30,0.25,0.22,28.00,2.01,1.47,46.19,0.41,0.40,0.38,1.10,1.13
,Rista,0,1,0,0,g,100,180,240,16,17,5,0.5,1,320,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
,Roast Chicken,0,1,0,0,g,100,34,190,27.0,8.0,0.0,0.0,0.0,88,0.36,0.31,0.27,34.00,2.45,1.78,56.08,0.50,0.49,0.46,1.32,1.35
,Roasted Papad,0,0,0,1,unit,1,5,35,2.0,0.3,6.0,0.5,0.1,110,0.05,0.05,0.04,5.00,0.36,0.26,8.25,0.07,0.07,0.07,0.18,0.19
India,Rogan Josh,0,1,0,0,g,100,180,260,16,19,4,0.5,1,340,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
,Rohu,1,0,0,0,g,100,23,102.29,19.71,2.39,0,0,0,35.56,0.24,0.21,0.18,23,1.65,1.21,37.94,0.34,0.33,0.31,0.89,0.91
Panama,Ropa Vieja,0,1,0,0,g,100,34,190,18.0,10.0,5.0,0.7,1.6,300,0.36,0.31,0.27,34.00,2.45,1.78,56.08,0.50,0.49,0.46,1.32,1.35
India,Rose Milk,1,0,0,0,ml,100,10,82,2.8,2.7,11.5,0.0,10.0,44,0.11,0.09,0.08,10.00,0.72,0.52,16.50,0.15,0.14,0.13,0.40,0.41
India,Roti,0,0,0,1,unit,1,4,85,3.0,0.4,18.0,2.1,0.2,120,0.04,0.04,0.03,4.00,0.29,0.21,6.60,0.06,0.06,0.05,0.15,0.15
,Roti / Phulka,0,0,0,1,unit,1,8,75,2.5,0.4,15,2,0.2,120,0.08,0.07,0.06,8,0.58,0.42,13.2,0.12,0.12,0.11,0.31,0.32
India,Royyala Iguru (Prawn Curry),0,1,0,0,g,100,160,170,13,11,5,1,2,320,1.69,1.44,1.25,160,11.51,8.4,263.92,2.36,2.3,2.15,6.19,6.32
,Rugra Curry,0,1,0,0,g,100,60,120,4,7,10,2,1.5,160,0.63,0.54,0.47,60,4.32,3.15,98.97,0.88,0.86,0.81,2.32,2.37
,Rumali Roti,0,0,0,1,unit,1,15,105,3,0.6,21,1,0.3,130,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Rumex leaves,1,0,0,0,g,100,4,19.6,1.62,0.33,1.55,1.27,0.45,19.95,0.04,0.04,0.03,4,0.29,0.21,6.6,0.06,0.06,0.05,0.15,0.16
Latvia,Rupjmaize,0,0,0,1,unit,1,8,80,2.4,0.9,15.0,2.0,1.6,140,0.08,0.07,0.06,8.00,0.58,0.42,13.20,0.12,0.12,0.11,0.29,0.30
,Saag,0,0,0,1,g,100,25,65,2.5,3,7,3,1.5,120,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
India,Sabudana Khichdi,1,0,0,0,g,100,35,138.5,1.2,3.3,26,1.1,0.4,135.2,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
India,Sabudana Vada,1,0,0,0,unit,1,25,192.8,1.8,9.9,24.2,1,0.6,150.2,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
Austria,Sachertorte,1,0,0,0,unit,1,30,250,4.0,12.0,33.0,1.8,24.0,95,0.32,0.27,0.23,30.00,2.16,1.57,49.49,0.44,0.43,0.40,1.18,1.20
,Sadaya,1,0,0,0,g,100,30,110.42,20.68,2.97,0,0,0,49.41,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Sadya (meal),1,0,0,0,unit,1,180,650,15,18,105,12,10,850,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
Zimbabwe,Sadza,0,0,0,1,g,100,8,113,2.1,0.3,24.5,1.2,0.1,4,0.08,0.07,0.06,8.00,0.58,0.42,13.20,0.12,0.12,0.11,0.29,0.30
,Safed Maas,0,1,0,0,g,100,180,240,16,17,4,0.5,1,340,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
,Safflower oil,1,0,0,0,ml,100,18.5,0,0,100.01,0,0,0,0,0.19,0.17,0.14,18.5,1.33,0.97,30.52,0.27,0.27,0.25,0.72,0.73
,Safflower oil (blended),1,0,0,0,ml,100,18.5,0,0,100,0,0,0,0,0.19,0.17,0.14,18.5,1.33,0.97,30.52,0.27,0.27,0.25,0.72,0.73
,Safflower seeds,1,0,0,0,g,100,20,473.47,17.66,30.87,28.15,13.49,2.67,3.05,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Sakin Gata,1,0,0,0,unit,1,15,140,2,4,24,0.5,10,20,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
India,Sakinalu,0,0,0,1,unit,1,12,130,2,6,17,1,0.5,120,0.13,0.11,0.09,12,0.86,0.63,19.79,0.18,0.17,0.16,0.46,0.47
,Salad Bowl,0,0,0,1,g,100,22,65,2.0,3.0,8.0,2.2,3.0,80,0.23,0.20,0.17,22.00,1.58,1.15,36.29,0.32,0.32,0.30,0.84,0.86
,Salak (Snake Fruit),0,0,0,1,unit,1,25,82,0.8,0.4,22.8,2.6,13,4,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
Saudi Arabia,Saleeg,0,1,0,0,g,100,22,155,7.0,6.0,18.0,0.5,0.7,180,0.23,0.20,0.17,22.00,1.58,1.15,36.29,0.32,0.32,0.30,0.84,0.86
,Salmon,1,0,0,0,g,100,30,172.32,20.97,9.86,0,0,0,20.25,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Salsa,0,0,0,1,g,100,16,36,1.5,0.2,7.0,1.5,4.0,430,0.17,0.14,0.12,16.00,1.15,0.84,26.39,0.24,0.23,0.22,0.62,0.64
,Salted Lassi,1,0,0,0,ml,100,9,62,3.0,2.3,7.0,0.0,6.0,85,0.09,0.08,0.07,9.00,0.65,0.47,14.85,0.13,0.13,0.12,0.33,0.34
Lithuania,Saltibarsciai,1,0,0,0,ml,100,12,44,1.7,2.0,4.8,0.8,2.0,110,0.13,0.11,0.09,12.00,0.86,0.63,19.79,0.18,0.17,0.16,0.48,0.49
,Samai,1,0,0,0,g,100,8,346.32,10.13,3.89,56.43,7.72,0.37,4.77,0.08,0.07,0.06,8,0.58,0.42,13.2,0.12,0.12,0.11,0.31,0.32
India,Sambar,1,0,0,0,g,100,25,80,3,2.5,11,2.5,2,220,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
,Samosa,1,0,0,0,unit,1,15,145,3,7,18,2,1,160,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
Panama,Sancocho,0,1,0,0,ml,100,18,58,4.8,2.0,5.5,0.6,0.9,220,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
,Sandesh,1,0,0,0,unit,1,15,110,3,4,16,0,14,30,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Sangada,1,0,0,0,g,100,30,105.88,20.26,2.67,0,0,0,77.82,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Sankata parai,1,0,0,0,g,100,30,103.73,21.87,1.68,0,0,0,22.33,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Sannas,1,0,0,0,unit,1,15,120,2.5,1.5,24,0.5,3,40,0.16,0.14,0.12,15,1.08,0.79,24.74,0.22,0.22,0.2,0.58,0.59
,Sanpiau,0,1,0,0,unit,1,80,260,9,8,38,2,1,230,0.84,0.72,0.62,80,5.76,4.2,131.96,1.18,1.15,1.08,3.1,3.16
India,Santula,0,0,0,1,g,100,25,70,2,2.5,10,3,2,110,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
,Sapota,1,0,0,0,unit,1,7,73.37,0.92,1.26,12.3,9.6,12.3,4.61,0.07,0.06,0.05,7,0.5,0.37,11.55,0.1,0.1,0.09,0.27,0.28
,Sapota (Chikoo),0,0,0,1,unit,1,12,83,0.4,1.1,19.9,5.3,14.7,12,0.13,0.11,0.09,12,0.86,0.63,19.79,0.18,0.17,0.16,0.46,0.47
,Sardine,1,0,0,0,g,100,30,152.25,17.91,8.99,0,0,0,38.49,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
India,Sarson Da Saag,1,0,0,0,g,100,30,90,3,5,9,3,1.5,140,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Sarson Ka Saag,1,0,0,0,g,100,35,95,3,5,9,3,1.5,140,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
India,Sarva Pindi,1,0,0,0,unit,1,25,180,5,6,26,3,1,140,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
India,Sattu Drink,1,0,0,0,ml,100,12,70,3,1,12,1.5,2,35,0.13,0.11,0.09,12,0.86,0.63,19.79,0.18,0.17,0.16,0.46,0.47
India,Sattu Paratha,1,0,0,0,unit,1,30,220,7,7,30,4,1.5,180,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
Germany,Sauerkraut,0,0,0,1,g,100,10,27,0.9,0.1,6.1,2.9,1.8,661,0.11,0.09,0.08,10.00,0.72,0.52,16.50,0.15,0.14,0.13,0.40,0.41
,Sausage,0,1,0,0,g,100,180,300,12,25,2,0,1,900,1.9,1.62,1.4,180,12.95,9.45,296.91,2.65,2.59,2.42,6.96,7.11
,Savory Dalia,0,0,0,1,g,100,12,110,3.5,2.4,19.0,2.7,1.5,140,0.13,0.11,0.09,12.00,0.86,0.63,19.79,0.18,0.17,0.16,0.48,0.49
,Sawhchiar,0,1,0,0,unit,1,90,310,10,9,46,2,1,250,0.95,0.81,0.7,90,6.48,4.72,148.46,1.33,1.3,1.21,3.48,3.56
China,Scallion Pancakes,0,0,0,1,unit,1,18,160,3.8,6.0,22.8,1.3,0.8,210,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
Germany,Schnitzel,0,1,0,0,g,100,45,231,18.0,12.0,11.0,0.4,0.6,320,0.47,0.41,0.35,45.00,3.24,2.36,74.23,0.66,0.65,0.61,1.73,1.76
,Scrambled Eggs,0,0,1,0,g,100,18,149,10.0,11.0,2.0,0.0,1.0,140,0.19,0.16,0.14,18.00,1.30,0.94,29.69,0.27,0.26,0.24,0.70,0.71
Ecuador,Seco de Pollo,0,1,0,0,g,100,32,178,15.0,9.1,7.0,0.8,1.5,300,0.34,0.29,0.25,32.00,2.30,1.68,52.78,0.47,0.46,0.43,1.25,1.28
,Sel Roti,1,0,0,0,unit,1,20,170,3,5,28,0.5,8,40,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Sepu Vadi,1,0,0,0,g,100,40,150,6,7,16,3,2,180,0.42,0.36,0.31,40,2.88,2.1,65.98,0.59,0.58,0.54,1.55,1.58
China,Sesame Chicken,0,1,0,0,g,100,32,241,12.4,12.8,18.0,0.9,8.0,445,0.34,0.29,0.25,32.00,2.30,1.68,52.78,0.47,0.46,0.43,1.25,1.28
,Set Dosa,1,0,0,0,unit,1,25,150,3.5,3,27,1,1,140,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
India,Sev Khamani,1,0,0,0,g,100,35,220,7,10,25,3,3,240,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
India,Sev Puri,0,0,0,1,unit,1,5,48,1.0,2.0,6.5,0.5,0.8,75,0.05,0.05,0.04,5.00,0.36,0.26,8.25,0.07,0.07,0.07,0.18,0.19
,Sha Phaley,0,1,0,0,unit,1,35,240,9,10,28,1.5,1,280,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
,Shahi Paneer,1,0,0,0,g,100,80,230,9,17,10,1,4,250,0.84,0.72,0.62,80,5.76,4.2,131.96,1.18,1.15,1.08,3.1,3.16
India,Shahi Shikanji (Indore),1,0,0,0,ml,100,20,95,2.5,3,14,0,12,45,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Shallots,0,0,0,1,unit,1,12,72,2.5,0.1,16.8,3.2,7.9,12,0.13,0.11,0.09,12,0.86,0.63,19.79,0.18,0.17,0.16,0.46,0.47
,Shark,1,0,0,0,g,100,30,96.72,21.98,0.79,0,0,0,82.73,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Shawarma,0,1,0,0,unit,1,120,280,15,12,28,2,2,520,1.26,1.08,0.94,120,8.63,6.3,197.94,1.77,1.73,1.61,4.64,4.74
United Arab Emirates,Shawarma Plate,0,1,0,0,g,100,32,190,14.0,10.0,9.0,0.8,1.0,340,0.34,0.29,0.25,32.00,2.30,1.68,52.78,0.47,0.46,0.43,1.25,1.28
,Shawarma Wrap,0,1,0,0,unit,1,50,330,16.0,12.0,38.0,2.0,2.0,430,0.53,0.45,0.39,50.00,3.60,2.62,82.48,0.74,0.72,0.67,1.95,1.99
,Sheep,1,0,0,0,g,100,80,127.48,17.54,6.35,0,0,0,83.33,0.84,0.72,0.62,80,5.76,4.2,131.96,1.18,1.15,1.08,3.1,3.16
India,Sheermal,1,0,0,0,unit,1,20,180,4,5,29,1,6,110,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
Cyprus,Sheftalia,0,1,0,0,unit,1,30,220,11.0,18.0,2.0,0.1,0.4,310,0.32,0.27,0.23,30.00,2.16,1.57,49.49,0.44,0.43,0.40,1.18,1.20
,Shelavu,1,0,0,0,g,100,30,106.6,22.46,1.74,0,0,0,38.73,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
United Kingdom,Shepherd’s Pie,0,1,0,0,g,100,28,154,8.0,7.0,14.0,1.5,1.8,220,0.30,0.25,0.22,28.00,2.01,1.47,46.19,0.41,0.40,0.38,1.10,1.13
,Shiitake mushroom,1,0,0,0,g,100,80,58.08,3.19,0.76,4.51,3.02,0.2,9.3,0.84,0.72,0.62,80,5.76,4.2,131.96,1.18,1.15,1.08,3.1,3.16
India,Shrikhand,1,0,0,0,g,100,60,160.8,4,5.5,23.9,0.8,19.6,36.6,0.63,0.54,0.47,60,4.32,3.15,98.97,0.88,0.86,0.81,2.32,2.37
,Shrimp Scampi,0,1,0,0,g,100,220,190,18,12,4,0.2,0.5,300,2.32,1.98,1.72,220,15.83,11.55,362.89,3.24,3.17,2.96,8.51,8.69
,Shukto,1,0,0,0,g,100,30,85,2,4,10,3,2,120,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Siddu,1,0,0,0,unit,1,25,170,4,3,30,1,2,90,0.26,0.23,0.19,25,1.8,1.31,41.24,0.37,0.36,0.34,0.97,0.99
,Silan,1,0,0,0,g,100,30,151.29,22.72,6.68,0,0,0,29.39,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Silk fish,0,1,0,0,g,100,30,97.51,20.65,1.53,0,0,0,41.57,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Silver carp,1,0,0,0,g,100,30,132.65,21.71,5.17,0,0,0,19.6,0.32,0.27,0.23,30,2.16,1.57,49.49,0.44,0.43,0.4,1.16,1.19
,Singju,0,0,0,1,g,100,35,80,2.5,4,9,3,1.5,120,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
India,Singori,1,0,0,0,unit,1,20,160,2,5,24,0.5,16,30,0.21,0.18,0.16,20,1.44,1.05,32.99,0.29,0.29,0.27,0.77,0.79
,Singri Ki Sabzi,0,0,0,1,g,100,35,120,3,6,12,3,2,150,0.37,0.32,0.27,35,2.52,1.84,57.73,0.52,0.5,0.47,1.35,1.38
Latvia,Sklandrausis,1,0,0,0,unit,1,14,130,2.5,4.5,19.0,1.0,6.0,95,0.15,0.13,0.11,14.00,1.01,0.73,23.09,0.21,0.20,0.19,0.55,0.56
,Skyu,1,0,0,0,unit,1,80,250,6,5,42,2,2,180,0.84,0.72,0.62,80,5.76,4.2,131.96,1.18,1.15,1.08,3.1,3.16
,Smoked Meat,0,1,0,0,g,100,170,280,20,20,2,0,0.5,420,1.79,1.53,1.33,170,12.23,8.92,280.42,2.51,2.45,2.29,6.58,6.72
,Smoked Meat Snacks,0,1,0,0,g,100,160,340,24,24,3,0,0.5,520,1.69,1.44,1.25,160,11.51,8.4,263.92,2.36,2.3,2.15,6.19,6.32
